GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
2.926755008117776224e-01,5.420509270757114528e-01,4.755839890247340884e-01,5.775475206145549434e-01,7.293841781326476648e-01,3.548844546143588019e-01,4.975510711675262820e-01,6.723714084210880015e-01,5.149778923341272185e-02,8.639312259550615547e-01,4.848078249104085247e-01,6.152074245094691918e-01,3.121941272430668879e-01,0.000000000000000000e+00
2.926759152286996235e-01,5.427409860736392977e-01,4.764703814189262254e-01,5.775472412727029603e-01,7.293842173216172897e-01,3.564590859655993316e-01,4.998252350908969910e-01,6.722995345452530414e-01,5.181214878078378022e-02,9.173786777189362196e-01,4.738112309429863833e-01,6.191443861031303841e-01,3.164763458401305130e-01,0.000000000000000000e+00
2.926760367096710724e-01,5.425128603461716326e-01,4.760044324940754246e-01,5.775475948619407385e-01,7.293840545289228539e-01,3.552622199934464264e-01,4.973777229564281255e-01,6.720279804140163460e-01,5.143325040527412656e-02,8.963942279691018422e-01,5.008859297792341847e-01,6.333707832880808297e-01,3.726753670473083035e-01,0.000000000000000000e+00
2.926787892037940320e-01,5.425432780166470348e-01,4.759058617356234921e-01,5.775477178919096177e-01,7.293845147918657235e-01,3.552505033621595754e-01,4.972695608743445961e-01,6.726154123503451654e-01,5.155339202613561100e-02,8.794041008973130236e-01,4.859830262371189757e-01,6.409373545782930393e-01,4.154975530179446097e-01,0.000000000000000000e+00
2.926782107326529325e-01,5.433331821425303465e-01,4.778709655164061210e-01,5.775475743219052882e-01,7.293842632283001892e-01,3.555282796545901070e-01,4.987709972363977839e-01,6.771355771835458892e-01,5.377901054553521631e-02,8.890490677412419274e-01,3.737538055104953627e-01,7.635724983203252547e-01,7.918026101141925066e-01,0.000000000000000000e+00
2.926785714224573454e-01,5.439188320491232798e-01,4.774381754969924119e-01,5.775473174554808242e-01,7.293842479812029378e-01,3.552212485302263523e-01,5.026310249547667475e-01,6.739068857707810611e-01,5.202975107470225735e-02,9.261761189096283653e-01,4.246326548848188831e-01,4.948835649963889693e-02,6.156606851549755177e-01,0.000000000000000000e+00
2.926749396120326696e-01,5.422729662193147560e-01,4.772397575342416931e-01,5.775476585228799253e-01,7.293841282514009761e-01,3.528258942753293992e-01,4.986136695511567130e-01,6.723368798870724694e-01,5.156248381931577418e-02,8.849351164396136449e-01,4.916481809756929056e-01,6.392645697863414966e-01,4.666394779771615986e-01,0.000000000000000000e+00
2.926786241357792195e-01,5.435702050102775296e-01,4.775311757507120780e-01,5.775470911038529387e-01,7.293843712367400478e-01,3.539542047338176678e-01,4.983851812532236192e-01,6.766828479780599981e-01,5.392190574985665508e-02,8.611701720727223952e-01,4.035253981646251820e-01,6.089480448523012512e-01,5.129282218597062126e-01,0.000000000000000000e+00
2.926788621478412789e-01,5.435770922598298638e-01,4.776176807071246810e-01,5.775476958687201234e-01,7.293841752063089379e-01,3.556851194766627033e-01,4.985448730655379079e-01,6.744178558992696138e-01,5.251478130888969503e-02,8.904161413287859927e-01,3.754550835735220304e-01,7.611177017141431689e-01,7.415171288743882538e-01,0.000000000000000000e+00
2.926790722395222755e-01,5.437957559719874823e-01,4.767545902049017958e-01,5.775472238851410145e-01,7.293839845688863122e-01,3.552763615047240808e-01,4.987669401771820943e-01,6.740014569553393065e-01,5.185425097873932326e-02,8.454066686582593082e-01,3.639264883326778777e-01,5.432926475039288050e-01,9.020391517128871772e-01,0.000000000000000000e+00
2.926753003565644162e-01,5.423924606559197281e-01,4.761437368194971764e-01,5.775475385775191706e-01,7.293843700178771483e-01,3.553308361098250212e-01,4.972048760398952161e-01,6.720531996146458242e-01,5.143585303317305818e-02,8.960305409105469021e-01,5.009502446752556182e-01,6.333642588406505070e-01,3.992659053833604865e-01,0.000000000000000000e+00
2.926790737135785414e-01,5.423120780963045506e-01,4.760921822981867835e-01,5.775475565278350709e-01,7.293843197136387069e-01,2.481915255634707940e-01,9.925799897057420162e-01,6.717798701609357659e-01,5.139435345700762298e-02,8.692425266209408141e-01,3.928650066421124909e-01,7.720637686962471546e-01,9.380097879282191546e-04,0.000000000000000000e+00
2.926737205247007534e-01,5.430187828973116471e-01,4.776826700833233796e-01,5.775474332136772970e-01,7.293842796150156182e-01,3.553030566250445221e-01,4.983341033348304139e-01,6.747155687958961146e-01,5.164540336424390532e-02,9.017341346117228040e-01,3.733057944790815763e-01,5.756904507953208849e-02,6.414763458401303575e-01,0.000000000000000000e+00
2.926790474087950233e-01,5.427830691233361815e-01,4.757136588691122103e-01,5.775478203774067065e-01,7.293843993836814921e-01,3.552160168387272776e-01,4.975910063311305143e-01,6.717909703820593714e-01,5.137434793161510527e-02,8.953693763691762397e-01,5.009648897076693919e-01,6.240563629543682822e-01,3.489804241435562893e-01,0.000000000000000000e+00
2.926769143077069257e-01,5.426936930394535841e-01,4.752327718368135057e-01,5.775475646910568361e-01,7.293841274306102074e-01,3.552020626258481917e-01,4.976833344278513982e-01,6.719624485976098960e-01,5.141952509828664336e-02,8.975862913919929742e-01,5.007537952530668468e-01,6.154624382162587892e-01,3.876019575856444188e-01,0.000000000000000000e+00
2.926789320912264736e-01,5.431008503831945555e-01,4.773295431254305221e-01,5.775474830125024717e-01,7.293841411955912513e-01,3.604890808477327346e-01,4.999870497504187994e-01,6.763671995036348861e-01,5.223442844380660199e-02,8.975443321432531318e-01,4.008144172025579488e-01,6.232590561240343163e-01,2.480831973898858511e-01,0.000000000000000000e+00
2.926790572139302271e-01,5.428483157792493019e-01,4.770315738116632232e-01,5.775481045929007351e-01,7.293858788163065654e-01,3.438910183109696317e-01,9.977066953032528440e-01,6.718506460348255827e-01,5.145916367693311594e-02,8.225212905283115772e-01,3.897946472926232531e-01,6.067584586303135241e-01,2.159053833605219797e-01,0.000000000000000000e+00
2.926759743767739508e-01,5.432566235606137717e-01,4.776104916919143850e-01,5.775474956943348337e-01,7.293838437379721595e-01,3.561268034221776180e-01,4.998539836780316881e-01,6.747950412471511727e-01,5.399635912140136190e-02,9.482674986358632374e-01,4.331337003001760610e-01,5.880411533825498083e-01,2.966557911908646039e-01,0.000000000000000000e+00
2.926774012676969239e-01,5.434056600046636154e-01,4.779314468743801059e-01,5.775474417891651724e-01,7.293843689345763659e-01,3.551817200600022595e-01,4.976144471646412049e-01,6.749414878976087717e-01,5.223212816220336452e-02,8.402685716462624521e-01,4.013329825714221366e-01,5.605758119756334423e-01,8.935562805872755421e-01,0.000000000000000000e+00
2.926790145796108189e-01,5.429008514890597548e-01,4.765279720221167192e-01,5.775479390103456234e-01,7.293836201775444339e-01,3.511460253005990739e-01,4.992178663109261838e-01,6.717671983870761032e-01,5.138745568844013678e-02,8.567256293702989467e-01,4.043319637774859809e-01,6.432773086859100431e-01,4.240212071778141079e-01,0.000000000000000000e+00
2.926765598949712111e-01,5.427090047761291558e-01,4.768784566651820822e-01,5.775473169645449767e-01,7.293839550416622020e-01,3.604659180209480729e-01,4.996013547071274097e-01,6.742514066570903797e-01,5.190884237587808231e-02,8.929233149511747181e-01,3.990882867473091733e-01,6.246275602458889464e-01,2.555872756933115775e-01,0.000000000000000000e+00
2.926786094229579804e-01,5.432088870559241833e-01,4.767526008279298066e-01,5.775474273467027242e-01,7.293841392720612493e-01,3.551034096278825603e-01,4.995811933395816196e-01,6.770310866670560257e-01,5.242639598033810300e-02,8.624190778697299331e-01,4.014648685855434218e-01,5.902502110819192183e-01,8.745513866231647837e-01,0.000000000000000000e+00
2.926784719809535362e-01,5.435964575496029516e-01,4.781180151478282014e-01,5.775475120663970952e-01,7.293842026019569103e-01,3.556310319387168684e-01,4.985241999430358728e-01,6.771442558063208716e-01,5.381361279716879303e-02,8.885259564388763298e-01,3.750104757169933078e-01,7.584931166773998257e-01,7.777324632952691275e-01,0.000000000000000000e+00
2.926790772117940920e-01,5.431236694169349066e-01,4.768970771781174123e-01,5.775473513376401247e-01,7.293842042745352083e-01,3.355307881349841592e-01,9.983545086319963735e-01,6.718053290138645828e-01,5.142304505046883106e-02,9.117414028368615586e-01,3.732565294712207327e-01,5.497895557562344493e-01,4.849102773246329046e-02,0.000000000000000000e+00
2.926789687409331875e-01,5.436403169685504189e-01,4.775029566319901053e-01,5.775476033422339839e-01,7.293843439198338663e-01,3.547204532532088339e-01,4.983965137824403757e-01,6.738923651564544537e-01,5.148040689022891775e-02,8.619966664615370533e-01,3.598693234146736475e-01,5.996470554068622505e-01,9.264681892332790047e-01,0.000000000000000000e+00
2.926788996416320732e-01,5.426422710610744327e-01,4.761651651165401122e-01,5.775473066126527444e-01,7.293840027413168725e-01,3.528918972933990372e-01,4.985834689482501192e-01,6.724079169792415156e-01,5.155315948100475804e-02,8.805780085399705914e-01,4.926550256403969819e-01,6.283427392674044709e-01,4.745513866231648170e-01,0.000000000000000000e+00
2.926790310038226428e-01,5.429403664550163100e-01,4.767872137747268257e-01,5.775479263391869456e-01,7.293838605283160526e-01,3.354053109194368165e-01,9.980488041175149538e-01,6.718428510803475806e-01,5.144806975248203407e-02,9.121526835252451448e-01,3.747999797743151729e-01,5.531035472183045698e-01,4.963295269168025575e-02,0.000000000000000000e+00
2.926790442241355983e-01,5.429958785425970103e-01,4.774608629052080055e-01,5.775476583099492522e-01,7.293844365845476574e-01,2.646379697554989696e-01,9.890303699032415574e-01,6.717655929194287223e-01,5.138038657277638893e-02,8.691530628111858725e-01,3.938481830977799136e-01,6.009280626650124191e-01,6.154159869494289781e-02,0.000000000000000000e+00
2.934803123003128511e-01,5.524786721212896490e-01,4.616672122276742063e-01,5.762052523629271894e-01,7.308248601863106542e-01,3.534732594246311477e-01,4.994769604010463881e-01,6.750608406959097696e-01,5.095856129818729374e-02,8.448517161089087457e-01,4.740223324989377152e-01,5.930721670200078677e-02,6.258564437194127361e-01,0.000000000000000000e+00
2.926053792643750207e-01,5.409976960530032963e-01,4.732087228862342787e-01,5.775241092876755022e-01,7.293881168581535235e-01,3.558708616470550035e-01,4.980455928653225728e-01,6.729204248866377247e-01,5.150149093566219055e-02,8.988630358171314505e-01,4.240028465456889273e-01,7.072671740238600790e-01,7.318515497553017557e-01,0.000000000000000000e+00
2.926758757230178420e-01,5.431972975813310622e-01,4.777367133321914205e-01,5.775335653507138733e-01,7.293813689362668162e-01,3.545318884191354103e-01,4.995259284262825172e-01,6.816921117948849806e-01,5.337789169381184501e-02,8.499497190615139530e-01,3.635717596821230191e-01,5.663330791226623973e-01,5.541190864600326060e-01,0.000000000000000000e+00
2.926788714869530961e-01,5.428888484327855091e-01,4.775725577474304040e-01,5.775473480717655539e-01,7.293842060243576064e-01,3.604188094520393570e-01,4.999338867513680729e-01,6.741587695322247553e-01,5.180960074898833395e-02,8.967226059314262754e-01,4.000095363335730014e-01,6.248464679356332541e-01,2.495106035889070595e-01,0.000000000000000000e+00
2.926789580776328892e-01,5.434561102809100097e-01,4.774028987872337981e-01,5.775474219305039014e-01,7.293842007031536845e-01,3.554437530012327651e-01,4.984443255817980756e-01,6.735378623665326803e-01,5.176102770139593551e-02,9.072687046506258124e-01,4.016230234038412061e-01,5.889411502277929200e-01,8.829119086460032184e-01,0.000000000000000000e+00
2.926786311243279592e-01,5.435376155987484692e-01,4.775447859338248779e-01,5.775473965480580896e-01,7.293821432301178520e-01,3.533536198732758482e-01,4.991614793157084784e-01,6.758338185243184526e-01,5.274369186392588449e-02,8.346155984465070121e-01,4.095928317463948254e-01,6.062495415442441526e-01,5.045269168026099704e-01,0.000000000000000000e+00
2.926692582512437912e-01,5.430053493622465366e-01,4.780632541659493029e-01,5.775475707905065592e-01,7.293842928219496091e-01,3.632367545519686880e-01,4.984528105483539973e-01,6.759711167799414833e-01,5.200367537529666101e-02,7.876280966553838025e-01,3.076159537107097663e-01,6.303984263583119196e-02,5.940864600326264400e-01,0.000000000000000000e+00
2.926790534848699998e-01,5.427878517717367179e-01,4.759036427723177809e-01,5.775475055459879936e-01,7.293839077024697470e-01,3.553065447982254321e-01,4.974576016949104895e-01,6.718956836691597490e-01,5.140968316568479690e-02,8.955764035407347556e-01,5.009395513336679651e-01,6.255862058125689629e-01,3.478384991843393448e-01,0.000000000000000000e+00
2.926790983142855129e-01,5.436417206225306886e-01,4.779787108359344061e-01,5.775478030104683747e-01,7.293840316866629925e-01,3.560409371456796923e-01,4.981745517173321036e-01,6.772357220296634228e-01,5.379959498030525283e-02,8.884090539318508783e-01,3.765664209410854446e-01,7.446617719830824766e-01,7.533442088091354405e-01,0.000000000000000000e+00
2.926790715417688649e-01,5.435945397181491945e-01,4.772216573627953151e-01,5.775477852316727168e-01,7.293842892822856028e-01,3.553543139605270240e-01,4.987874370013298253e-01,6.773101822240565895e-01,5.208002990614310490e-02,8.908034602151998493e-01,3.897090650141871726e-01,7.264700743867713584e-02,6.579526916802610481e-01,0.000000000000000000e+00
2.926745938978986272e-01,5.423888999350688911e-01,4.759943162128991156e-01,5.775475490764283570e-01,7.293843303375665554e-01,3.553030254889275041e-01,4.974139613708957186e-01,6.720475184450952488e-01,5.143247159125057671e-02,8.954795427708028832e-01,5.007227199813762963e-01,6.147603317833816305e-01,3.630505709624796129e-01,0.000000000000000000e+00
2.926786499703713518e-01,5.450358222339232173e-01,4.774078833720576953e-01,5.774821212571379370e-01,7.294437838028090537e-01,3.555254822672779258e-01,5.029554859036966530e-01,6.726707831939292559e-01,5.177902661541428087e-02,9.060119606393346459e-01,4.648832919220245996e-01,5.304647740295820313e-02,6.148858075040782856e-01,0.000000000000000000e+00
2.926789471546262233e-01,5.434027317517002853e-01,4.772517665121440156e-01,5.738873778526694114e-01,7.355773324306118521e-01,3.517508739783424265e-01,5.006729120948499867e-01,6.765131185507377021e-01,5.345359171389908043e-02,8.412607032299957988e-01,3.748693986490281294e-01,6.072231778056184082e-01,4.839722675367046922e-01,0.000000000000000000e+00
2.926791182093050891e-01,5.441681206574418006e-01,4.780342595151788054e-01,5.775473313270808040e-01,7.293839647057750453e-01,3.555393595670549023e-01,4.985934467808229020e-01,6.753806867236018530e-01,5.220460905388897566e-02,8.430419555148005450e-01,4.173249010683586779e-01,5.903698004852521164e-01,8.574632952691680909e-01,0.000000000000000000e+00
2.926789247598819976e-01,5.427618070649076198e-01,4.761613500293144230e-01,5.775471118308928009e-01,7.293841478226698039e-01,3.527428666072862096e-01,4.986334885503704850e-01,6.723496150038705821e-01,5.154449594424385939e-02,8.797053341343196164e-01,4.925679810656400925e-01,6.250569310244084020e-01,4.750815660685154818e-01,0.000000000000000000e+00
2.926783264903408677e-01,5.436915099490780001e-01,4.778610227241871233e-01,5.775472743422249700e-01,7.293844370659795517e-01,3.535992429080702659e-01,4.987761168888988905e-01,6.771460704694927113e-01,5.482357933868051147e-02,8.570944747714025480e-01,3.951283735151180920e-01,6.084450868634191378e-01,5.132952691680261470e-01,0.000000000000000000e+00
2.926790470168647573e-01,5.435659201107303495e-01,4.772876046559063057e-01,5.775475076701327426e-01,7.293841485767148525e-01,3.552135658726951473e-01,4.986132484668550080e-01,6.729971204426419273e-01,5.240025426678468490e-02,9.338845597175503555e-01,4.007848244236307811e-01,5.951039685723137351e-01,8.818515497553017779e-01,0.000000000000000000e+00
2.914169119435207067e-01,5.429319960319427540e-01,4.779458861554241045e-01,5.781375369305399303e-01,7.290579838075187391e-01,3.557666204701611656e-01,4.975430658630644043e-01,6.723038959896512345e-01,5.155191446951705447e-02,8.878730764390102559e-01,4.910402059923194007e-01,7.662974406655500559e-01,6.878466557911908641e-01,0.000000000000000000e+00
2.926790800631562939e-01,5.436285804754881212e-01,4.781454928682539185e-01,5.775475981952956639e-01,7.293839904430854393e-01,3.559661026044363963e-01,4.982117335453828955e-01,6.735939769811020161e-01,5.214344192896634006e-02,8.871330634860734587e-01,3.751503973918823287e-01,7.442140349614431161e-01,7.603588907014682263e-01,0.000000000000000000e+00
2.926928401458370743e-01,5.576614950991284347e-01,4.818528117822244994e-01,5.775393458247887191e-01,7.293812651898592403e-01,3.535133328531034902e-01,4.988309400232023849e-01,6.760103586772103768e-01,5.309512948993868470e-02,8.360657443456566140e-01,3.837008525683622273e-01,9.963788196246810003e-01,7.984094616639475506e-01,0.000000000000000000e+00
4.907995637701679792e-01,4.826015362996404212e-01,3.773782504774266799e-01,5.445010911934240472e-01,8.177201267163192178e-01,3.149331333885317941e-01,5.091145523539456486e-01,6.639269612345127802e-01,4.826185430143984517e-02,8.202421190756030711e-01,4.419335680422212809e-01,5.922283919647207684e-01,4.953507340946167181e-01,0.000000000000000000e+00
2.926790593442006871e-01,5.435547515927025009e-01,4.775252602001713864e-01,5.773745534035747973e-01,7.290589954829413966e-01,3.364914458076196380e-01,5.004042710132613481e-01,6.717674799886641512e-01,5.138348235773015221e-02,9.092321263648706076e-01,3.799485738159321113e-01,5.948022533699557357e-01,8.796900489396409784e-01,0.000000000000000000e+00
2.926787201396428006e-01,5.428788397795335507e-01,4.774051834394050786e-01,5.775476769432493773e-01,7.293843519890823579e-01,3.538503706925679726e-01,4.978699276665817797e-01,6.726460023814684330e-01,5.156524609038130175e-02,8.758704911492909417e-01,4.900542382307789269e-01,5.929599144367364572e-01,5.279771615008156394e-01,0.000000000000000000e+00
2.926790537871506448e-01,5.431872796874671616e-01,4.779418832736185840e-01,5.775473719722251653e-01,7.293840317764324066e-01,3.551067027511548013e-01,4.996458194653196072e-01,6.749650299940264109e-01,5.186656364594965929e-02,8.612489279492212546e-01,4.185490428221675385e-01,5.986690122148559112e-01,8.646411092985316627e-01,0.000000000000000000e+00
2.926786254170797852e-01,5.437113795062789023e-01,4.775435891126572074e-01,5.775480287912206911e-01,7.293842141122413025e-01,3.635276255498787190e-01,4.994831898025205996e-01,6.821448156291084475e-01,5.532730173957536857e-02,8.611021871501889358e-01,4.770125548335816257e-01,4.929301016337993974e-02,6.115823817292007636e-01,0.000000000000000000e+00
2.926791622533151949e-01,5.437321872374267784e-01,4.773587799845084856e-01,5.775471497115809427e-01,7.293842057807815582e-01,3.560982748527447006e-01,4.996990508189543823e-01,6.737430031627054117e-01,5.309396697742651411e-02,9.489018520789798128e-01,4.330195392517569575e-01,5.854579051259384270e-01,2.933523654159869709e-01,0.000000000000000000e+00
2.926758053729595077e-01,5.434677603739705987e-01,4.773402870736804249e-01,5.775467777883964704e-01,7.293842094931251019e-01,3.533587763655882119e-01,4.989581020499815889e-01,6.772111400392764047e-01,5.317176778179759367e-02,8.349186335131402181e-01,4.097733855509501089e-01,6.060328086703119510e-01,5.047308319738988969e-01,0.000000000000000000e+00
2.926790586911230396e-01,5.435276577367020856e-01,4.771741083785446258e-01,5.775471439578341304e-01,7.293842382229216437e-01,3.561683021477154432e-01,4.996409533441611983e-01,6.722765401395598417e-01,5.186417338094588547e-02,9.488016135005058471e-01,4.325380091575785069e-01,5.840695016940776751e-01,2.842985318107666970e-01,0.000000000000000000e+00
2.926785449008896256e-01,5.426331722630278742e-01,4.759430722882179166e-01,5.775474595875853545e-01,7.293841684811479542e-01,3.552484186870966676e-01,4.974495132998923985e-01,6.721362006276272449e-01,5.145771705163712517e-02,8.964677328561120317e-01,5.010301633334380833e-01,6.205867117246430809e-01,3.522838499184339223e-01,0.000000000000000000e+00
2.926791481551235252e-01,5.443291877074321050e-01,4.790692703108875850e-01,5.775482246339315173e-01,7.293854948886373535e-01,3.556508436327113221e-01,4.990540404895316140e-01,6.734331356958481729e-01,5.155108725530655606e-02,8.356347683613436494e-01,4.595397210836180135e-01,5.875495176783136486e-01,8.519983686786295474e-01,0.000000000000000000e+00
2.926790615291532949e-01,5.436099097603598329e-01,4.770625328348673255e-01,5.775713773429880238e-01,7.293768155258190111e-01,3.657548175946233604e-01,5.005944329003246818e-01,6.718220814151948383e-01,5.143844737218456614e-02,9.257499075612242168e-01,4.072837407559414813e-01,6.259862089377836725e-01,4.424551386623165050e-01,0.000000000000000000e+00
2.926792674811206640e-01,5.435502892784348505e-01,4.781324259523350162e-01,5.775476540354925747e-01,7.293840839345164806e-01,3.559665747809436231e-01,4.981550230419679037e-01,6.755585265339780765e-01,5.298071263745612186e-02,8.880285132151356509e-01,3.760932716783431662e-01,7.506346718630290127e-01,7.617862969004891571e-01,0.000000000000000000e+00
2.926790917149347804e-01,5.434593428929801462e-01,4.778397128854656728e-01,5.775471710473123466e-01,7.293839254865097654e-01,3.550931411020250006e-01,4.977893800670726843e-01,6.748774020301672172e-01,5.227890826999901513e-02,8.390521167284538118e-01,4.008037238609701847e-01,5.596800272443845925e-01,8.936378466557910460e-01,0.000000000000000000e+00
2.926790530412126112e-01,5.429337600916338546e-01,4.772611449887169122e-01,5.775473611041783695e-01,7.293836886247474505e-01,3.529598562210841117e-01,4.987817291185299151e-01,6.719075017074288558e-01,5.148157405874441428e-02,8.834451878517949330e-01,4.911814238557615786e-01,6.417181423158684339e-01,4.632544861337684061e-01,0.000000000000000000e+00
2.926787004503403899e-01,5.434648021523337258e-01,4.780263996255365022e-01,5.775476492248984295e-01,7.293842514478461325e-01,3.555634829044488354e-01,4.986020619783639862e-01,6.771985320597033731e-01,5.385393435404808166e-02,8.887575648238580373e-01,3.750766696156719315e-01,7.582263273871169273e-01,7.798123980424142010e-01,0.000000000000000000e+00
2.926790395178140991e-01,5.435720155270894471e-01,4.776768848440666182e-01,5.775473886760037479e-01,7.293843636682829645e-01,3.556736538726826269e-01,4.983919751735492176e-01,6.743144380350478695e-01,5.249491152406552535e-02,8.895552818775630532e-01,3.751207621550454729e-01,7.592239923072447993e-01,7.423327895595432935e-01,0.000000000000000000e+00
2.926790581854143980e-01,5.431123055184724491e-01,4.768217296566742980e-01,5.775480141689556257e-01,7.293840770487235448e-01,3.604938969825099426e-01,4.999807794828087237e-01,6.734513462298993280e-01,5.171340585260344319e-02,8.958780320923264151e-01,3.999409400370718681e-01,6.243364354288072349e-01,2.534665579119086409e-01,0.000000000000000000e+00
2.926790742986287719e-01,5.428811942039757366e-01,4.771574319681792797e-01,5.775473239978702322e-01,7.293840049448931939e-01,3.408358136012059059e-01,9.985893010148285676e-01,6.718294984105308565e-01,5.143276992830918964e-02,9.385670989039538448e-01,4.134273234581375966e-01,5.724492621838040973e-01,1.537520391517128993e-01,0.000000000000000000e+00
2.926790437681351387e-01,5.423354291730648757e-01,4.764663783955286891e-01,5.775476129222528732e-01,7.293844175116378503e-01,3.334973674757846784e-01,9.983807825881150233e-01,6.717707670806780662e-01,5.139014944426764653e-02,8.705010685233340872e-01,3.795347343713266208e-01,5.721409272903255072e-01,2.536704730831973800e-02,0.000000000000000000e+00
2.926790062081732757e-01,5.429552359615504864e-01,4.769857641707734852e-01,5.775475361151568565e-01,7.293840762953075485e-01,3.694532514257568567e-01,9.968505058466807789e-01,6.717760885659995740e-01,5.138740792584362005e-02,8.364415965343090509e-01,3.917404891185520266e-01,6.017533431273740518e-01,1.073817292006525176e-01,0.000000000000000000e+00
2.926790405261918693e-01,5.427479877328773572e-01,4.771082382346523154e-01,5.775471975523543966e-01,7.293841242780851886e-01,3.902827053836815385e-01,4.829436587272528127e-04,6.717984868584722102e-01,5.140742391694367447e-02,8.599525170392974260e-01,4.872104875245832911e-01,5.985777030569252588e-01,1.891924959216965685e-01,0.000000000000000000e+00
2.926789139174450494e-01,5.433700473075313564e-01,4.786192104357596122e-01,5.775473871915811630e-01,7.293840315777422312e-01,3.628064724118780227e-01,4.992719901749517741e-01,6.747508178524687095e-01,5.171727593872855328e-02,7.911019909995496979e-01,3.074307900590055320e-01,3.803883748383896785e-02,5.826672104404567731e-01,0.000000000000000000e+00
2.926745700007020723e-01,5.435161531981118621e-01,4.777722285981297889e-01,5.775476142040368854e-01,7.293841660894444523e-01,3.546577204873309630e-01,4.983696475292722083e-01,6.759480365008512237e-01,5.127570138774337205e-02,8.617254808451420001e-01,3.600884495731426771e-01,6.063645572131566297e-01,9.335236541598695981e-01,0.000000000000000000e+00
2.926790591589769064e-01,5.427576419797259799e-01,4.778040548148527189e-01,5.775476654993400016e-01,7.293838338623849227e-01,3.374374636144693018e-01,9.987422860308088346e-01,6.718481120225264780e-01,5.142271528774480099e-02,8.658739967769708556e-01,3.976776266010135230e-01,6.009788321357271146e-01,1.304649265905383215e-01,0.000000000000000000e+00
2.926763942883097713e-01,5.430362488931490539e-01,4.782847032217177885e-01,5.775479212638664483e-01,7.293839871918866846e-01,3.533915448220600330e-01,4.983987848911271001e-01,6.817178138541201138e-01,5.952288711035573499e-02,8.856215316432667350e-01,3.163060642492249164e-01,6.025525583967857868e-01,9.618270799347470312e-01,0.000000000000000000e+00
2.928178073224788069e-01,5.462817892157478816e-01,4.807180681646784914e-01,5.761449262319601194e-01,7.287802135050025498e-01,3.540419230353601399e-01,4.974473213124345206e-01,6.760087445803142359e-01,5.089991892727497441e-02,8.580191300877979543e-01,4.140060610697163246e-01,7.099964354412352519e-01,5.644371941272431359e-01,0.000000000000000000e+00
2.926790732961084274e-01,5.436236927229275429e-01,4.777064466696006040e-01,5.775475997549452956e-01,7.293841646986456428e-01,3.378740113041508453e-01,9.981620252945088145e-01,6.718574590641448463e-01,5.144868266002382978e-02,8.787688896745637912e-01,4.042022411743009247e-01,6.253478572049147033e-01,2.018760195758564635e-01,0.000000000000000000e+00
2.926772312297046819e-01,5.431510692206948931e-01,4.771805131621095764e-01,5.775474294933834463e-01,7.293838884087282537e-01,3.552751391122943581e-01,4.994191625836191806e-01,6.770568585195616551e-01,5.250328565989145768e-02,8.622804051878129039e-01,4.020233752545044337e-01,5.901466501220388183e-01,8.745921696574222581e-01,0.000000000000000000e+00
2.926792381254262887e-01,5.433529972489462567e-01,4.768983706062889794e-01,5.775475690009661545e-01,7.293840314332129537e-01,3.542186590420500769e-01,4.970051499970252196e-01,6.712933105866617511e-01,5.107356312369806112e-02,9.256144274079309842e-01,5.330156364448482842e-01,7.553666330468349344e-01,7.063213703099510132e-01,0.000000000000000000e+00
2.926789450627682587e-01,5.439215617004952152e-01,4.777318851862598081e-01,5.775476356188926630e-01,7.293845863924840467e-01,3.552072971618805974e-01,4.984356357346538258e-01,6.770349624255374010e-01,5.208008101810866070e-02,8.626000431091590537e-01,3.913609404315071538e-01,5.758120774968488592e-02,6.268760195758564802e-01,0.000000000000000000e+00
2.926790438083242130e-01,5.440879593444921669e-01,4.779084036462217244e-01,5.775480422020988769e-01,7.293840809477279974e-01,3.634459845630781394e-01,4.992487638773586145e-01,6.719028868510179553e-01,5.147993944814761857e-02,8.324872770700078028e-01,3.869130135820978422e-01,5.859245482747148515e-01,9.526101141924959714e-01,0.000000000000000000e+00
2.926790496870744773e-01,5.426733236042616815e-01,4.770967253086815796e-01,5.775475621412915483e-01,7.293840659232502244e-01,3.385303150153931573e-01,9.979933460431114067e-01,6.717648716309316814e-01,5.138226253961558632e-02,8.592069711011706135e-01,3.969032003584587742e-01,5.928298482275007331e-01,1.381321370309951113e-01,0.000000000000000000e+00
2.926790631135690046e-01,5.432709978140752849e-01,4.767598267266627832e-01,5.775474179827739807e-01,7.293839811994783373e-01,3.547294217291421248e-01,4.993536322099004221e-01,6.740009056572952018e-01,5.197940261408164758e-02,8.539002441774490304e-01,3.909541991849885267e-01,6.225320004282828279e-01,4.366639477977161676e-01,0.000000000000000000e+00
2.926757097883083691e-01,5.435375925018566257e-01,4.773037932501800751e-01,5.775474899193950851e-01,7.293840461549562226e-01,3.562129720041476988e-01,4.998112878771763801e-01,6.740751565683383850e-01,5.335097915924825324e-02,9.490759321249782055e-01,4.319162826143462808e-01,5.899658297218248748e-01,2.982871125611745722e-01,0.000000000000000000e+00
